id,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr,attr9,Class
6f67405c-e358-4d3f-b844-0cac3ace270d,106,-1,107,-4,70,0,1,37,36,1
a0a43306-ee67-4524-9e4d-1267c42998dd,49,0,95,-4,50,7,46,46,0,0
e58ccd4f-4648-46d1-8c2e-82a42c9fad09,44,-5,79,0,44,9,35,35,0,0
c600f31d-154a-4f60-b93e-9bf0f11ace61,37,0,78,-3,24,0,42,55,14,0
4d11e4c3-d9f9-4bda-93e6-756edce0351d,38,0,105,-3,38,0,67,66,0,0
fafacb82-baec-46a0-965e-b4b4c89c137a,39,0,79,1,38,0,40,40,0,0
f8f75c93-904b-4bf0-a8f6-3987757c131e,48,-2,86,0,46,-12,37,39,2,0
2de7dbb7-7872-48fd-a34b-6c5b0908807f,49,0,83,0,50,8,34,33,0,0
133c394a-343b-4a11-a89c-cc50f6bffd5d,51,0,86,0,52,13,35,34,0,0
3102b448-1621-47ac-b612-2db0d678db8b,60,0,109,3,60,0,49,49,0,0
b69927e9-de98-48a5-8852-89205a5b06f5,107,0,108,-1,70,0,1,38,36,1
f85c7985-74f0-44b4-beb6-d017861e9eeb,45,0,88,0,44,-1,44,44,0,0
8d9ce276-aa8e-45fa-862d-7b9a80af9f88,44,0,81,-2,44,10,37,37,0,0
a88177fe-69ba-4f25-aa00-c49bfe923613,37,0,77,-1,-14,-17,40,92,52,0
dac25e96-3367-4784-9053-838681628eb8,81,0,84,-7,-14,0,3,99,96,1
073aa34a-bb92-42bd-a763-f82450d2279a,41,0,84,0,42,18,44,43,0,0
364919b6-9a6c-4684-948f-3e41ccdb7b6c,51,0,77,0,50,-1,27,28,2,0
a7b40619-1efd-414f-b3cb-dfd69ac085e8,37,-3,86,0,36,-25,48,50,2,0
91423eec-acad-41bc-8041-7719bfaf830d,41,2,76,0,38,0,35,37,2,0
16016491-40d4-410f-9da1-41a4be242bd8,53,2,81,0,52,-1,28,30,2,0
dcb61cfd-12e5-4fb8-9d9e-81ed1b56d3b9,55,0,81,-1,54,-4,25,26,2,0
1f011810-8810-4b40-bcd3-9efb3d5e4468,43,0,86,-7,42,-10,42,44,2,0
6d969868-ee62-42dc-ae67-7fdda6d09563,43,-4,80,0,42,0,37,39,2,0
0bd2de02-17cc-42ee-ab0b-179abed4c3a3,44,0,81,-1,44,2,38,37,0,0
05a644a3-c5b3-4ab5-b5bb-521352ad5145,56,0,107,0,56,15,51,50,0,0
ee95cec2-837a-4bf3-8ee1-dcbb6dc78861,45,0,81,0,46,5,35,34,0,0
ed1471d2-d305-4d48-b348-7b29e56ca16a,42,1,86,0,42,0,44,45,0,0
c57148de-71d0-4203-9f80-f49878dc0d2e,37,0,77,0,20,-30,40,56,16,0
664a1caf-f394-443c-aaee-b3b55a7d750e,37,0,84,4,34,22,47,50,4,0
ec5642bd-a8c7-4d24-8bd4-5b1d7c889346,51,-4,90,0,52,6,38,38,0,0
168c58b2-e643-4dcc-aa92-919418d64f32,52,4,84,-2,52,-3,31,32,0,0
7784d2a5-cde1-49ae-8f82-ad22a83f860e,45,0,100,0,44,-3,54,56,2,0
39c3af26-a30a-481e-a0fe-b093e7a76fc4,37,0,76,-7,24,-26,39,53,14,0
b125c36b-904d-4408-b2a9-167d55ec313a,43,-1,75,0,44,14,32,31,0,0
822405c3-6f07-449c-abbf-e37e65cb44e2,49,0,106,-5,50,19,58,57,0,0
56c221cd-5b3f-4b9a-8d31-20a3cbc99b89,57,-3,86,-1,56,0,29,29,0,0
9c7d1b67-769d-4d00-88cc-aa5963a61c73,45,0,76,-2,44,0,31,32,0,0
f47dba37-579e-418d-9489-ac325a4ca567,52,0,81,-6,52,0,30,30,0,0
e2087e2a-fa4b-4d0d-9a0f-3d1ef2313497,42,-2,86,-6,42,0,43,44,2,0
2296dd41-8dc4-4c6a-b1bc-ccd14df2c2f5,49,5,81,0,50,3,31,32,0,0
85b02dfb-38b3-4ffc-83b3-ecc962c2f6ec,43,-1,86,-1,44,15,42,42,0,0
10c99e6e-110a-4360-8b01-300859cb0924,37,0,78,0,26,13,41,52,12,0
21c9c762-883f-4887-9342-4bdf7224b122,57,0,86,2,56,0,29,29,0,0
43dc2e9c-44bd-40fc-b637-a5b822b65c23,37,0,81,0,20,-5,44,60,16,0
a077dec3-9f6d-4ece-9931-c6b957a78f90,43,0,82,0,42,-6,39,41,2,0
039ba45e-1676-4367-b802-d3177124988a,37,0,75,0,28,4,38,46,8,0
1ceb4414-c3b3-4bf5-bd8a-11a0dbad1b0f,41,0,89,0,38,-11,48,50,2,0
2ebd2fa5-53df-4946-aaee-43e098896386,37,5,80,0,20,4,43,59,16,0
309d26dc-ac47-43b6-a7bf-0626d75d150b,45,0,108,0,46,18,62,61,0,0
3bf3454f-f1ef-41fa-96cb-02de5e09f1e7,37,0,80,1,16,0,43,65,22,0
08f12aeb-82d7-433a-bc46-05b6eb4ee3cd,51,0,87,0,50,-1,36,38,2,0
39bf7a7d-e383-4b9f-9172-3681fd6e1d3c,37,-1,76,-3,36,-5,39,39,0,0
4ccffbec-a5ff-4533-a1de-2649661a42f3,37,0,108,0,34,4,71,75,4,0
adf2207c-8575-40e6-b219-f1869334940d,37,1,106,-5,28,0,68,77,8,0
466fd01f-336d-46c1-8dad-96f357ba2c30,36,-3,77,0,36,0,41,41,0,0
22d18c6f-afe7-40f8-833b-87faa58f953e,41,1,107,0,38,-6,66,68,2,0
f90ddd81-1b93-4f1c-812e-accbcec8a921,55,0,81,0,54,-7,25,26,2,0
b02cf66d-08fe-48a0-ba14-eb5a93aa30bb,48,-2,88,0,46,-7,39,41,2,0
0113f0bc-41fd-4e27-ba5d-1b2e85516988,51,0,81,0,52,28,30,29,0,0
21d3a704-d69a-438a-9796-4876e0d7e468,41,0,80,-1,42,8,39,39,0,0
115bb72d-1d1d-41e4-918b-56c38beadbd1,41,0,106,-3,42,10,65,65,0,0
94693aa0-c7f2-4c43-a20c-b3a9fb6a44b0,85,0,88,-7,2,-7,3,86,82,1
b4aa3ecf-58b5-4644-aa8e-4a054a097274,102,0,103,0,72,14,1,31,30,1
ad937dd9-f69d-42e2-8235-962491e7e2f5,74,4,79,8,-42,0,4,123,118,1
df597442-3194-4ebd-9c3a-d76fcbfca36f,37,0,103,0,34,26,66,69,4,0
ef0c7752-a5dd-4cde-990d-853cd8381606,44,0,86,4,44,5,43,42,0,0
bed164b8-5507-4023-bb57-56fa4e6e1a39,37,0,93,0,10,-4,55,82,28,0
bbcafdcb-18dc-4f4a-b6a8-560bbbfe72f3,38,0,92,0,20,7,54,71,18,0
0eeec9ce-6395-4b0b-9811-89ac10e0bc0e,37,2,76,-3,30,-6,40,45,6,0
0d6625f2-11f2-40b7-8223-5fd868579aa2,54,0,77,-1,54,0,24,23,0,0
358cc860-3391-4255-a934-162a587f2b10,51,1,81,0,52,4,30,30,0,0
2890fc30-8dc5-461b-95cc-b5c07c6efb5d,45,3,85,0,44,0,40,41,2,0
56c6933b-ed95-41fe-a105-b55defcdd193,46,3,76,4,46,0,30,30,0,0
b5a5f639-7cd2-46b6-8093-3b67622a9df6,50,0,85,-1,50,0,35,36,0,0
1189f26f-6b8c-4ec5-a98c-ea13a03467da,37,-1,80,3,-2,0,43,83,40,0
03074046-5527-4016-b0c5-cf065ef89853,37,0,76,0,24,8,40,53,14,0
3f1aaaed-90c5-49cc-b035-751bae4a96af,45,1,88,-5,44,0,43,44,2,0
e174ecb1-2425-4fd6-bb91-3eaf7740abac,79,0,83,0,-28,13,4,112,108,1
f58779c2-4df4-4923-92ca-62f7b3e61b7f,38,3,106,0,38,15,68,67,0,0
243201f5-5c77-4218-b1ad-b90ca13668ff,55,-1,96,0,54,0,41,42,2,0
286100ab-f649-4dbc-96e4-8d929b417502,37,0,77,-7,34,-6,40,44,4,0
7ae57ec9-070c-4b5d-8d16-3e26ce937eaf,47,1,79,7,46,0,32,32,0,0
2b20a73a-672f-49d8-bd2c-9aed4f258ba1,37,0,81,0,18,-5,44,63,18,0
f4868c32-5b75-468e-b82f-847e7b41afb5,38,3,94,0,36,0,56,58,2,0
df615e0a-8fd0-4d57-9c56-ba61421aab24,45,0,83,0,46,22,37,36,0,0
4fe06f79-67aa-42f1-a7fb-25477313740d,48,0,84,7,46,0,36,37,2,0
433cf220-fd75-49c9-911f-201f5b9a685b,47,0,86,-2,46,0,40,40,0,0
2b6c546b-2c0d-45b3-813a-d5f62cca9589,44,0,86,-4,44,16,42,42,0,0
04484887-2f78-4b70-9514-c09510acddb4,81,2,86,1,-40,6,4,127,122,1
3d02ebbc-b385-411a-a6a5-aaa4bfb85c40,81,3,85,0,-24,0,4,111,108,1
62cd27e5-7553-4ff0-aaa0-b12136f5767c,45,-1,79,0,44,-22,33,35,2,0
efd56dec-452a-4034-b5b3-0157da4794cd,37,-3,79,0,34,-1,42,46,4,0
1bf25e20-fdc0-4f24-b2e8-2f97bd6cd3a6,37,0,79,0,34,2,42,46,4,0
cf60c383-62bf-4af0-ad5d-390cdebe70be,55,0,96,0,54,18,41,42,0,0
9b896ba9-28ca-44a0-913e-119146020f3f,41,-1,108,0,42,10,67,67,0,0
e3a3ad72-78ee-4985-9a09-22bce83a3ab7,37,0,97,-1,28,0,60,69,8,0
e7eb8812-2bca-4606-bbb8-78755f587c22,45,0,86,0,46,15,40,39,0,0
44a7a721-ec53-4328-b4dc-be582632f391,53,1,81,0,52,-28,28,30,2,0
f7151414-be48-4460-9c43-3bd322037bbc,44,1,86,0,44,6,42,42,0,0
b9ff4628-5392-449a-9932-2bbf0ee30b07,83,1,86,0,-2,0,3,89,86,1
495398ba-e0dc-49ad-a985-de6d9bddf295,40,0,77,-7,38,0,38,39,2,0
8e318565-2bb2-4258-81dd-d9d80119571e,46,5,79,0,44,-18,33,35,2,0
7f398d14-9137-4c40-82c5-5114a32e4b36,44,1,93,0,44,1,49,50,0,0
93a0a7c2-9821-4ccf-a07a-8437a8c3ad16,44,0,81,1,44,10,37,37,0,0
97620d62-3ced-4aea-8a18-f67f980e145c,37,0,97,0,24,-14,60,73,14,0
0e8e0d7d-a181-406b-a29e-b476bd89d1a0,47,-2,79,0,46,0,32,32,0,0
34e623af-377c-45d5-838e-154cc1a8e107,43,4,90,0,42,0,47,49,2,0
2ccaf36b-188e-4837-a8b2-fe2afdddc843,49,0,76,-4,50,8,27,27,0,0
6d9dc694-b9c4-43b6-92d6-dda5b80995b5,37,0,78,0,20,-12,42,57,16,0
19e0c7a9-6315-4a4f-b6a7-61df325d5571,39,0,77,0,38,-1,38,38,0,0
5262e032-f9b5-4337-97ef-409330c1e243,39,1,79,6,38,0,40,41,0,0
a2867207-bbed-46de-9084-f4252a46d9ab,48,5,79,1,46,0,31,32,2,0
7a0e5467-73e7-4601-bc68-744d2f0e9cf9,44,0,84,0,44,10,41,41,0,0
0ac7ed45-e1d2-43a2-9260-15d858f48ef2,51,0,78,-1,50,-5,27,29,2,0
3a1836ee-aeb5-4db0-abe7-23bafc81c795,53,0,104,1,54,3,51,49,0,0
68a0b32a-590b-4042-982d-5c849a9067d6,55,2,82,5,54,0,27,28,0,0
1702baf2-45d0-4e89-880d-ede93e2917df,71,-5,75,-3,-42,-20,4,119,114,1
ce32f955-7b66-441c-9d66-f12f13d53a74,37,1,79,0,36,0,43,43,0,0
7c8b8650-52f7-485c-93b9-7cba20343a4b,40,-4,108,0,38,0,67,69,2,0
cfb986d3-3d47-41e8-86e4-9c92e4ecaf0f,46,0,81,-1,46,-5,35,34,0,0
f06afc66-5b85-46e6-b54e-95e53cd1ab68,39,-1,107,-6,38,0,68,68,0,0
79bcd3d8-b4a5-40e6-a23d-2eb4538affb1,47,4,86,0,46,0,38,39,0,0
db074641-92c4-4e90-b20e-6f7f65c099c4,37,0,76,1,24,21,39,53,14,0
77f98eea-6226-416b-907c-d9a19589b4f1,37,0,79,-3,18,0,43,61,18,0
c946abc3-58dd-47d6-bf85-85c79c932f45,43,0,79,8,42,0,36,37,2,0
6476a72e-29f1-4414-9c84-4b3bd6125090,84,2,88,8,0,0,3,88,84,1
2ab8cd91-43ae-456f-bc06-2118bff8c61a,47,0,84,0,46,0,37,37,0,0
29085e6b-57d3-458a-ace6-10c8525dfe3e,37,0,81,3,-2,0,44,84,40,0
22fd307a-3e93-4572-833b-3f08dd51d838,38,4,76,0,38,3,38,37,0,0
027f47a8-b4eb-42af-9eda-96bb8bbfce65,51,0,102,0,52,6,51,50,0,0
093c84a9-14f9-412a-b598-d4784cf908cb,37,0,78,0,-4,11,42,83,42,0
3de6f37c-3140-4b57-936a-961b76bca05c,51,-4,86,0,50,-23,36,37,2,0
cc0e0b72-8add-4a99-85fc-44225ae344d9,45,0,85,0,44,-3,40,41,2,0
8056bd56-3296-4cd2-a39e-bc43c076fcad,44,0,83,0,42,-28,40,42,2,0
a0dec797-5cc3-43ec-ade1-02b536ba2910,50,-2,89,-3,50,0,39,40,0,0
7163e181-d6c6-48c2-b1b4-97c0be31d14c,37,4,80,0,2,0,43,77,34,0
042f5b32-8d01-4399-b0b3-bde403457a70,52,-1,86,0,52,0,33,34,0,0
f31ee26b-2886-453f-862b-eddbd6a49da0,45,1,76,0,44,0,31,32,2,0
43831062-cc10-4f05-a340-2078ed6ebaf2,38,1,75,0,38,20,37,36,0,0
8c588563-f462-4584-81b3-4226728c3114,45,-1,82,-1,44,-13,37,38,2,0
e6e51d4b-f94d-4415-90d6-128875c28b08,43,0,86,0,44,24,43,42,0,0
9b92b82e-54ee-4deb-a2d0-72b99bb0f1de,78,0,82,-3,-40,0,4,123,120,1
1ad6f095-2780-4ea5-9789-269290af67e0,45,5,88,0,44,0,43,44,0,0
b7e732ea-1e35-4c81-9d7d-bf111738daef,51,3,84,0,50,-16,33,35,2,0
0919ce3d-492f-4a1c-929a-fb05df08b4b1,48,0,94,0,50,29,46,45,0,0
020e9054-de5b-4a57-b22a-c667511b0fe7,46,0,90,10,46,0,44,44,0,0
3a0724c5-9adc-45a1-aed0-b29d6200aafa,37,0,76,0,36,2,39,40,2,0
5cbac5d9-6ce3-4a2d-96a0-9dcb684acd16,37,-1,76,0,30,0,39,45,6,0
a843c1fa-b841-48ee-b2f3-e3e779ce0637,37,-2,82,-3,34,0,45,48,4,0
a40bd912-bf4c-4929-915e-76745c62dc07,37,0,105,0,36,5,68,69,2,0
36615cda-8da6-4207-9d15-03778fdbd7b0,43,2,76,0,42,-1,33,35,2,0
55050280-4a39-4ae3-af83-926a3fb3d2a8,41,0,82,-5,38,0,41,43,2,0
a84692ab-49ff-4a16-b5db-366a8f47cd5d,49,5,78,0,50,11,29,29,0,0
58f60503-f717-4bef-8da6-ad54711023c5,44,4,79,-1,42,-26,36,38,2,0
14f3fe52-c1f5-4017-ab7c-8034dedc4fcd,52,-1,86,0,52,-2,33,34,0,0
c0ee02fa-d565-4a6a-9e39-6bf01d1a2f88,39,4,77,0,38,0,38,39,0,0
fe7cc05b-7469-49cc-8267-e00489f0755a,37,-5,77,0,36,-22,40,41,2,0
ea606793-dcb2-4c27-8ffb-7ffa628403b6,39,1,77,0,38,0,38,39,0,0
9b4a7396-1027-4eac-99ac-14a57bba0850,50,5,77,0,50,0,27,28,2,0
6c71a29c-ed1d-499b-9c27-70898eaf2688,38,3,76,0,38,5,38,37,0,0
8a45f0bc-23a4-421a-8185-5c2627307b87,44,0,95,0,44,6,52,51,0,0
9c8d9e01-2bec-4362-a5d4-865d820844a6,37,0,79,1,34,9,42,46,4,0
d58954f3-586d-410c-bfeb-fea28ff2132b,37,0,95,-3,26,18,58,70,12,0
0e26d412-8acf-41e8-bdf2-756b945139b4,55,0,81,0,54,0,26,26,0,0
07f3d964-7764-44d3-9d92-df1f644f4388,37,4,109,26,28,0,72,81,8,0
b91dac67-4007-42b8-af5b-67fd0c7e6c65,44,1,79,0,44,21,35,35,0,0
754667ec-c494-4c88-99a5-8511b9e81edb,45,3,87,0,44,0,43,43,0,0
96c3e9f1-30ca-4cfe-9ecc-50a9bfcad038,37,0,104,0,16,-29,66,88,22,0
46f031c0-2bbf-4b65-87ff-c0279d710aed,37,-3,91,0,6,-1,53,86,32,0
4305b3fb-e587-45b5-a1a1-0201fb61c7a9,37,0,76,0,24,-9,40,53,14,0
6680179a-e900-41e9-be3d-f82be1b5998d,47,4,83,1,46,0,36,37,0,0
6bb0f15e-efec-4956-8e55-6aff7cf9a784,45,0,79,1,44,-10,34,35,2,0
44a2595f-8137-4b32-8954-6d3114159c34,37,0,97,0,20,-11,60,77,16,0
3316ffcc-7eea-44ee-8ad9-9f6a09d47d68,55,1,93,5,54,0,38,39,2,0
bbcfbc77-7dcb-4fcc-9531-040326539797,40,5,79,0,38,0,38,40,2,0
63b4bc92-c5ee-40b6-abb3-a02baa4a2882,43,0,79,0,42,0,35,37,2,0
4b872246-f629-4e54-b7aa-5167dbc725eb,49,-1,88,0,50,4,39,39,0,0
2cdf39ea-bd2e-4f1d-91e9-48b229e9040d,37,0,107,-3,30,0,70,76,6,0
d5a099ef-bd34-4b37-a5e0-2ccdbc71b441,46,1,81,0,46,1,35,34,0,0
4ede30c3-c1b7-459d-8e38-9406e7215ab4,41,3,79,0,42,16,38,38,0,0
ecad3c4c-06c4-47b2-9028-b2d91d8af09f,37,0,92,0,8,8,54,84,30,0
0249b267-eaa8-4afd-b1a5-be9edb919034,48,-2,79,0,46,0,31,32,2,0
68783b70-59e3-4e22-b8ae-5c3c44c89b0b,51,-2,85,0,50,-7,34,36,2,0
a982854c-78b4-4683-9046-1f832cde12b3,41,0,76,0,38,-25,35,37,2,0
da024bc0-e3d6-4507-b9d2-75c59c7456e3,54,4,88,0,54,0,34,33,0,0
df5634d3-5def-46ea-a040-91d2ae3575e5,37,5,76,0,36,0,40,40,0,0
2dda329c-227f-4644-9c3d-98248aae0681,37,0,75,-1,28,30,38,46,8,0
dc622803-4ffd-48e9-b051-ba0088dd402e,37,0,95,0,10,28,58,84,26,0
dba72623-ba77-47d0-988d-831c3e355d1d,53,0,82,2,54,9,29,28,0,0
ff52152f-1f35-48b5-ae5a-1dc50bf753d9,82,0,86,-1,-40,1,4,128,124,1
0e9fe21c-aec4-460d-8dde-dd27a94126dc,101,2,102,8,72,13,1,30,28,1
34a117c5-4ac9-4074-93c7-68ec0f75ba51,37,0,104,0,24,17,67,80,14,0
b7e87178-42e1-4f51-971a-c3f22415c5b8,37,0,84,3,28,-21,47,55,8,0
927fc7dd-6688-4f81-a912-7a0e6fc3765f,37,0,77,8,30,0,41,46,6,0
1f4e79b2-bde0-41d7-b2a9-6ee92d6f6703,41,0,80,0,42,10,39,39,0,0
8684ecac-2264-42eb-a71f-5281c2ecd116,56,2,80,0,56,17,24,23,0,0
7c5dd3ce-25cd-4990-9e84-171b6d31b5a7,45,2,86,0,44,-1,41,42,2,0
55b173b0-9f40-420b-a409-181cfc2baa98,46,1,81,2,46,7,35,34,0,0
99299642-f554-426a-b519-7f8351349f97,55,-2,83,-7,54,-1,28,29,2,0
747f5e4c-2dd6-4f46-b314-796fd5b99422,81,1,84,0,-14,-3,3,99,96,1
240f43bf-aaad-4782-98ef-b6570034ff1c,46,3,81,0,46,8,35,35,0,0
81b12bb9-67d7-4fb1-9e3c-9068ffb58070,57,-1,88,-6,56,0,31,31,0,0
42b89882-be3f-44cd-88e3-8a80508d69b9,41,0,86,-1,42,19,45,44,0,0
d1746d1c-66ee-4ca6-acf2-c731b4edb8e9,46,1,83,0,46,18,37,37,0,0
00c35a25-81f1-4ff5-bc9f-8c2c28fc1d7b,37,0,80,-7,26,0,43,54,10,0
3d4dea31-7bc9-4bc3-b9e7-03d264a423d7,37,0,79,0,12,-14,42,66,24,0
5a2ab5de-9d3f-44aa-a431-3981721d5053,42,0,88,-3,42,0,46,46,0,0
1d973e04-e62d-4336-9a92-c88230752081,44,2,81,4,42,-13,37,39,2,0
fa84872e-c967-42d7-af49-8edd635f2397,39,-1,79,2,38,0,40,41,0,0
0d3ad573-4749-4237-944b-6023e082de35,37,3,76,0,36,0,39,40,2,0
f2e37950-5987-436d-b1be-846293278c40,49,0,79,2,46,-16,30,32,2,0
26c40218-5cd4-4a8b-851b-c66c16b203bd,50,1,83,2,50,0,33,34,2,0
915cab12-f4ce-49f2-acf8-65b285ddf0a0,49,-2,77,1,50,0,28,28,0,0
ace41dee-4437-499f-b7ab-f7560cf5b7c7,53,0,90,0,52,-20,37,39,2,0
83577b6d-6e2d-48cd-8a83-5e2e2af6a50b,55,0,77,-4,54,0,22,23,0,0
23db4364-67ed-42dd-9fdd-c7c54c73c6ca,37,0,76,6,24,-8,39,52,14,0
5b654878-739c-47e3-8d35-f62fdace345b,37,0,82,0,12,27,45,69,24,0
28987a59-567f-4de5-9148-db197c9dc417,45,0,83,-1,44,-9,37,39,2,0
515b70ac-5b07-4184-93ee-470029e7e427,41,-5,108,-3,42,15,67,66,0,0
79887d8e-011c-4eaa-87d3-672032320189,49,-2,83,0,50,2,34,33,0,0
6b4f6dda-f615-4d2f-a391-fa29cc050545,64,-1,111,0,62,-2,47,49,2,0
ebc793f9-2716-4915-a0d6-896a0e783203,45,0,88,0,46,5,42,41,0,0
7ba21643-4362-4aee-a56e-7b6bc27b8868,51,0,83,0,50,-2,32,33,2,0
e34528db-406b-4673-bab6-ad405d0d357a,43,0,81,0,44,24,37,37,0,0
48cf9a50-21c6-4fe8-b796-9d67e43b0f14,37,0,79,0,12,-11,42,66,24,0
46b1454d-ce27-4ab5-b2dd-b5b8abe7c371,37,0,97,0,34,-27,60,64,4,0
0d9ca2c6-92aa-4a0e-b3c5-9ddbb23e903d,38,4,106,1,36,-8,68,70,2,0
5ea2b504-559d-469e-8c8c-cb1ffb39946f,49,0,77,0,46,-30,28,31,2,0
e9b3a361-73bd-4bb3-8a66-5c884168875e,37,0,91,0,6,0,53,86,32,0
de9d7ef6-e402-47c4-943b-1d1815d316c1,45,0,79,0,46,31,34,32,0,0
2528cf72-9b0c-4334-99f2-8016a6173b65,41,0,81,0,42,22,40,39,0,0
0d15fdcf-8344-4b92-be13-87808c3374c4,85,0,88,0,2,-12,3,86,82,1
ac845697-a554-4d9f-8141-4dbd9169ca32,38,0,102,0,38,10,64,63,0,0
6b30efcd-902a-4ea0-8f41-a4ca95281681,55,1,84,6,54,0,29,30,0,0
79f49474-0e6d-41bb-a705-11e0326234f2,44,-4,100,0,44,0,56,56,0,0
f082c63b-718d-45d0-939f-5f0682ed6165,45,0,88,-1,44,-1,43,44,2,0
2209d82c-d6ab-4640-9975-92df7320fb99,51,1,78,0,52,7,27,26,0,0
9666e497-381a-4923-9715-0f165c8e619a,37,0,81,-2,28,-4,44,52,8,0
82d3c276-c649-4b9f-bd22-57b9fc73bc77,37,0,77,0,6,-8,40,72,32,0
210dd034-7fdc-4167-915f-e8d7bea13701,44,2,95,0,44,0,51,51,0,0
c20d9da4-0a5d-48fe-a2f9-e0919803a2d4,37,0,79,0,8,-15,42,71,28,0
f9c69a9e-1b25-4c11-92fe-ceaa1b81f6cc,55,-3,83,3,54,0,28,29,0,0
22838ee2-919e-40c2-8089-77a150272749,44,1,83,0,44,11,40,39,0,0
14c5dfcf-e8f1-46a4-b316-959e2fa73678,63,0,111,6,62,0,48,49,2,0
8bead1c2-4e5b-4ffd-8dcb-210bdd42acfd,56,0,86,0,54,-17,30,32,2,0
4e7ddb32-82a3-41bd-beb3-d0d2dca78bd8,41,2,83,0,38,-24,41,44,2,0
e7337926-092d-4b27-818d-3bd633607ced,40,3,77,0,38,0,37,39,2,0
deba53c4-e9c1-40c9-8bcc-2b9b64190085,39,-2,100,0,38,0,62,62,0,0
a11d9a24-4a38-4fed-abe0-5c6af5255cb7,56,-3,79,0,56,0,22,22,0,0
aeb28b6d-af49-4412-88e2-17ecf1d19bca,37,0,76,-4,12,0,39,63,24,0
53077ddc-fa36-4ee9-874d-85f6ae17c194,48,0,77,0,46,-12,28,30,2,0
e4794eeb-fcc8-4b0d-8def-cd7267b03081,45,-2,86,0,46,9,41,40,0,0
d707e752-8539-4921-9401-984bf90870fc,44,-2,82,0,44,3,38,38,0,0
f8de1bc9-efc5-444d-bb21-90f342c47728,45,0,85,0,44,4,41,41,0,0
9de35880-6552-41ee-842f-0e051db59c3a,44,0,84,0,42,-29,40,43,2,0
1485bf07-4fc9-4908-be79-378bee4a396f,49,0,88,-1,46,-9,39,41,2,0
35fcf364-a69e-4e4a-b80c-7bf2f9660a20,123,109,105,0,36,-1,-18,69,86,1
a5bc0636-99ff-4e8b-a58e-e53f05e88a6d,50,1,88,4,50,0,37,39,2,0
015656d5-28f6-4d74-89b2-cb818caa6c42,47,0,89,1,46,0,42,42,0,0
ed072d65-432e-43c8-a502-40708d1f9f8d,55,-1,81,-4,54,-5,26,27,0,0
e44dc026-dac5-4408-afb3-80c9fa64d6ea,45,0,83,0,46,30,37,36,0,0
69d7723e-784c-4414-8c71-471e1eb9491d,46,-1,77,0,46,0,32,31,0,0
60437c0c-7990-4c10-b606-86fe45643489,41,1,78,0,42,9,37,37,0,0
affaaf71-b322-47d0-b6b7-d4646f91f2df,52,4,84,0,52,0,33,33,0,0
ca5784f2-9076-478c-99a7-8b22452d3e5a,56,0,86,-1,56,1,30,29,0,0
0b18a73b-9b24-481b-b529-37a257b1b145,47,0,88,-1,46,-2,41,41,0,0
f32138da-0481-4cc7-9e31-8d49dba44403,50,-1,79,-7,50,0,30,30,0,0
85dc046d-dd77-454b-8a3c-5924a470f886,42,1,89,6,42,0,47,48,0,0
b8b692a8-661a-4a9f-9d71-033731694925,41,-1,84,-6,42,-6,43,43,0,0
7660bddb-64af-4110-ad00-7403a6b38068,44,0,84,0,44,6,40,40,0,0
6b813d0f-c477-4310-a522-e83ebd948524,47,3,90,0,46,0,44,44,0,0
891862e8-a958-45cf-9cde-88cc5dced955,43,-1,76,-2,44,25,33,32,0,0
4ac5bf88-e536-45ff-9135-2a6c848f38a6,38,0,82,0,38,1,44,43,0,0
181bd086-b674-414d-af67-5255f6218658,79,0,83,0,-30,15,4,114,110,1
19bd0c55-f9eb-4051-9497-8e30626b17f6,37,0,79,0,24,11,42,55,14,0
24c8ca78-b775-4f48-9f6a-eda5ab5a7512,101,0,102,0,72,179,1,30,28,1
6b05cb75-7c63-4eff-9cbb-6620f8695ffd,49,3,81,0,50,4,32,32,0,0
92e8c045-00ed-46ab-84f1-306200e06630,45,0,87,-6,44,0,43,43,0,0
a1b3b95f-a646-43b9-947b-72b3b78e83bf,41,0,78,0,38,-22,37,39,2,0
a18dab15-3968-4940-a5af-bbe908ba7ded,37,0,80,0,24,31,43,57,14,0
b901f700-2233-46d4-8ffa-359394cafc1f,45,0,86,0,44,-7,41,42,2,0
565e0b4c-bd48-466f-b662-b6aa0c6fd1e0,54,-3,80,0,54,0,26,26,0,0
0a2975b6-1e53-4935-af7d-3291f9dbd9ee,41,0,84,0,38,-20,44,46,2,0
67d0337c-871e-49d6-8f32-ec6aec0aa726,38,0,76,-5,38,0,38,37,0,0
7e6c7c30-93cb-4fe0-aac1-00a9fda9f792,46,0,82,3,46,0,36,35,0,0
87a3b4dc-5180-48a7-ae7f-6a7b2fe557d9,37,0,80,5,34,0,43,46,4,0
906bc755-1f12-44b7-8e94-4d617dad4977,51,-1,86,-3,50,-6,36,37,2,0
11269ea1-5e31-4363-8259-46f3147ea42c,37,0,84,0,26,-5,47,58,10,0
a38a113d-6977-46c5-8e9c-1f362daacba1,37,0,105,-1,18,6,68,87,18,0
b515cce5-e04d-4a2c-a914-6671e6172775,44,0,80,0,44,6,36,36,0,0
f676edf6-676d-411d-b271-410a1a9abb23,37,0,78,-1,10,9,42,68,26,0
9710372f-1454-4b97-b6c9-221ca19a3b4a,37,0,79,0,10,-2,42,68,26,0
