ID,Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Class
62fb88ff-1c51-42b3-8a73-9a4d371ba885,0.16057,-0.27998,-0.27606,1.097,-0.37787,1.8576,1
a5c20d79-1afd-4829-a412-ca6e9d71f23e,2.3326,-0.041106,-0.45639,2.1143,-0.37787,0.64487,1
4eb60e5c-eefc-4982-ac77-767f8bd691a2,0.36061,-0.27556,-0.41131,1.2692,2.7012,1.5864,1
796c3ccc-b8d7-4dae-b949-a1956b74583e,-0.1057,-0.44365,-0.27606,0.88603,2.4836,1.3884,1
7106517d-4810-4abb-9763-05dca45b4c5e,0.1975,-0.33306,-0.14082,1.0814,-0.37787,1.8089,1
61953b57-96a8-411c-8f3d-016c44481f51,0.36231,-0.31537,-0.41131,1.4396,-0.37787,1.1507,1
cae0cc45-169d-4146-8a0a-5f43f1c2e9d8,-0.34995,-0.44365,0.71573,1.2181,1.0805,1.3335,1
483b50d0-1978-4d9d-98a2-faf1be8b1836,4.6939,1.1665,-0.32114,4.5616,0.98179,1.1568,1
69270aa2-abc8-4fc6-8039-5339e45621b6,1.7089,0.61801,-0.32114,-0.85955,-0.37787,-0.94572,1
a71981ea-ab2f-4e49-aacb-f7e508670f3f,-0.055391,-0.20036,-0.45639,1.5405,8.3833,1.4402,1
2a4e6686-220b-4364-8d4d-8478307b5d42,0.1792,-0.42596,-0.41131,0.75396,2.4701,1.2543,1
0dd545e5-c875-4ca2-951f-96d1f9af0f1a,0.19242,-0.35518,-0.36622,1.8118,4.3715,1.5194,1
b020d9e0-1f17-4d44-ba5a-e3822a0dca54,0.69244,-0.36845,-0.32114,1.4417,2.1069,1.3792,1
b9776387-1088-495f-abea-968c70f4f527,1.1086,-0.14285,-0.14082,3.7974,0.46894,1.2604,1
4f17eb19-816a-49d4-811d-7ca812ef49d4,1.3515,-0.3773,-0.50147,1.624,4.6603,1.3061,1
660e6aec-d0af-4382-91b5-0666bd0fa598,0.54202,-0.3021,-0.36622,1.5683,-0.37787,1.5011,1
1e1c11f9-8024-4ce7-a4dc-f2d4a0bccd90,0.064363,-0.42596,-0.36622,1.7768,4.2067,1.3548,1
133d13be-a93e-40ab-a419-5d7e4258b593,3.7918,1.2019,-0.50147,4.0645,2.302,0.55041,1
f1468359-1cbe-49d9-8df7-f758c3a4ab0d,0.73105,-0.26671,-0.23098,1.2666,0.69586,1.2969,1
4c5a927a-d3be-4168-9f44-e8c281876b89,0.24493,-0.35076,-0.41131,0.87506,-0.37787,1.4005,1
58654512-e4e2-4ac6-8321-8a4ad317808e,3.7801,0.78168,-0.54655,4.3434,-0.37787,0.93434,1
d4f5b8e1-631d-4146-9125-9f539f791c85,1.062,0.71091,-0.14082,0.49109,0.25341,0.74847,0
f8dda805-b02a-468f-9d50-97434dad9a47,0.015073,0.33932,-0.14082,0.18434,-0.37787,0.91301,0
e9750fd3-ed0e-4d0e-a523-3172d2efb791,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c18b6be8-52ab-4a8d-9fff-3d115cfd6fd7,0.051829,-0.12073,-0.14082,-0.85955,-0.37787,-0.94572,0
b5877e2e-4392-4943-8e9b-e29839d44568,-0.4448,-0.40826,-0.0055712,-0.85955,-0.37787,-0.94572,0
1b3a0cc1-b81c-4c2d-a56d-a1b74c86d778,7.7264,-0.44365,-0.54655,-0.85955,-0.37787,-0.94572,0
2a552a30-a6d2-4d7e-8eec-dc53826125da,-0.19022,-0.32864,0.35508,2.486,-0.37787,1.0745,0
7a19eacb-3629-489d-aac0-b1cb3c7caea4,0.1355,0.18007,-0.32114,0.89363,-0.37787,0.72714,0
d4188ab7-3650-4923-ae37-51ccbebd3af8,-0.096551,-0.43923,-0.41131,0.91261,3.5099,0.95262,0
1e0e25da-b583-434a-aeeb-ff3f87fc0a37,-0.079951,-0.43038,0.03951,0.86156,-0.37787,0.77589,0
0f12d292-8e92-413c-88e1-458277076668,-0.012198,-0.37288,-0.36622,-0.85955,-0.37787,-0.94572,0
b2796781-6569-4a88-9d6e-e82dddbf66be,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
6dfacd46-948c-48d6-afea-51bc36b2e9bc,0.30726,-0.4525,-0.41131,-0.85955,-0.37787,-0.94572,0
1ed5cd30-8f14-4a73-bba8-bf0d8cf7e5b2,0.38653,0.37914,-0.095734,0.93413,0.95508,1.0715,0
37f58107-a7b9-49dd-afe0-be90c580b49c,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d4e17ae3-612a-42c0-8945-907a41891eb4,-0.20021,-0.40826,0.49033,0.050581,0.34346,1.2147,0
0f6bf993-fe82-49d4-b143-5745750ca4fb,-0.14923,-0.39499,0.40016,0.51556,0.11875,1.2787,0
bbad53b3-38eb-495f-b239-557d17cfed29,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
3ccbe29d-5b78-4cba-97b4-4e296da4133d,-0.22833,-0.34633,-0.59163,0.90586,-0.37787,0.49251,0
d9743f1b-ec60-46c2-8f08-5259fc0b3efb,-0.18277,-0.40384,0.62557,-0.85955,-0.37787,-0.94572,0
d25a34cc-8505-4c31-ab3c-a007f4200351,0.17819,-0.23132,-0.0055712,1.2683,-0.37787,1.6047,0
2cbbfb66-091f-4419-a8aa-c48f140ebbf0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
529bc316-a995-4d4c-a4d5-da430ff30bf0,0.20851,-0.4525,-0.1859,-0.85955,-0.37787,-0.94572,0
ce2784db-5278-4062-aa7f-c07bd53a7942,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
4bdeffb1-8270-40a7-8930-3536980e4e6f,0.39483,-0.17381,0.98622,0.19235,0.64348,1.2665,0
f25d2d6c-dfda-4aee-bb19-ad2ef0728ca3,0.03235,-0.4525,-0.32114,-0.85955,-0.37787,-0.94572,0
db3252df-68e3-4583-812d-2dddf77c24bc,-0.15397,-0.37288,0.084592,1.5409,-0.37787,0.91606,0
2b09408c-8351-4875-bd2a-794c5dadeaea,-0.4094,-0.40826,1.437,-0.85955,-0.37787,-0.94572,0
60985caa-a5a6-4a12-810c-04ab88fc387b,0.37671,3.2456,-0.41131,0.67801,-0.37787,0.65705,0
0f1d334d-4315-4ea1-a09e-0740b4e178e3,-0.51967,-0.35076,2.1583,0.55143,0.34738,1.1781,0
cce77c24-6852-4638-963d-2877b335f83c,0.31031,-0.19593,0.26492,0.79742,-0.37787,1.3366,0
d431996d-f109-4757-a2ac-eb10740c9fa1,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
f583b495-8fac-499e-8ce7-84b342953582,-0.056238,-0.31095,0.89606,0.7354,-0.37787,1.1385,0
d3c2011c-4869-4657-9da8-f6a2b7df9fee,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d244670a-d6f8-4df6-9ab2-ffac7f1a9887,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
fac42a6a-fc4c-4199-9e7b-99ee6756f8c3,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
9fc78b98-32e2-40da-8cba-834a669c3fd9,0.56303,2.9492,0.49033,0.20965,-0.37787,0.0049738,0
60579180-c15a-4032-90d3-cbc8f103a7c4,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
697ea18e-729c-4aa6-8232-95c85adf1c39,-0.18277,-0.36845,0.49033,0.44383,0.33299,1.4188,0
1d27483a-3be5-4d32-86e8-022987fcdd59,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
bce337d8-852e-449a-b74c-5779f24a7b0a,-0.42634,-0.44808,1.1215,-0.85955,-0.37787,-0.94572,0
b04447b9-974e-4b63-b03d-04e5859e5e61,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
18bd2d16-4847-4f49-97e2-c60fd9b4614f,0.33267,0.76841,-0.45639,0.71092,-0.37787,0.9252,0
ee4bce6a-11b2-481d-9343-b55d2cf12712,-0.12552,-0.39057,-0.14082,0.75565,0.88755,1.2451,0
ff6203ce-2ad6-447e-8816-f9966f44d9f1,0.030148,-0.16054,0.94114,1.1755,0.017897,1.1263,0
1d6886a0-5bd2-44c2-b5ad-8e3a8285664a,1.2734,3.8163,-0.36622,0.84595,1.0975,0.38281,0
729e4308-e23f-4ae7-b72f-3cc79f2f6dcc,10.707,-0.4525,-0.54655,-0.85955,-0.37787,-0.94572,0
400ddb62-c8cb-41d5-8a41-a44d550a99b1,-0.12602,-0.2844,0.17476,0.87295,1.2891,1.1141,0
a82709bb-1998-4d68-92c2-1966d703d2fe,-0.021853,-0.39499,-0.23098,0.48772,-0.37787,1.4402,0
0e8b40cd-7861-48fa-a542-698f59e862c5,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c2484941-a265-4c7e-802b-0bab78480c8a,0.099934,-0.31537,-0.050653,0.9624,-0.37787,1.4859,0
0c66600b-cd01-46f8-8120-d63e6740bb6b,0.040988,-0.04553,0.35508,-0.85955,-0.37787,-0.94572,0
513855f4-aac5-45fe-9861-c644d18d823e,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
1fe1f712-796c-4012-a3be-a7dcb19bae1f,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
32856acd-33ba-4755-9088-409930748cb4,0.24408,1.9539,-0.45639,-0.85955,-0.37787,-0.94572,0
cf0bd39f-2d1f-4aad-ac51-3df9328d23a5,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
b6249c57-0b21-42dd-8c4f-19fe3defaddd,-0.17514,-0.24459,1.3469,-0.85955,-0.37787,-0.94572,0
fbc0e98e-fbfb-48b1-8fd5-cfb4e2e34fe1,-0.36655,-0.42596,0.67065,0.80966,0.23119,1.169,0
1e68ab9f-095c-4358-aa65-8614383d4eb0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
d1cc66f0-2f48-4e52-8882-2f605d8aee18,-0.32827,-0.44365,0.03951,1.0683,1.7432,0.81246,0
15370fb2-44d1-4b18-8130-768e2df55593,0.90501,2.6131,-0.36622,-0.85955,-0.37787,-0.94572,0
fef6b86e-0830-456f-833a-fda9714f9d70,-0.1721,-0.35518,0.26492,0.96578,0.76961,1.3457,0
bb194194-3fa0-4ae3-a991-49d267dc67f7,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
e0a6de0f-ff66-4d22-9e52-c446b1a565be,0.85945,0.64455,-0.095734,1.0945,0.77623,1.1507,0
b2eb308c-45c7-4034-a630-d0b37cc5256b,0.37704,-0.32422,-0.36622,-0.85955,-0.37787,-0.94572,0
c68e0da8-a473-4497-8509-900e9e3a2901,0.20885,-0.4525,-0.45639,1.1949,-0.37787,0.98005,0
9b591ace-e107-496f-936c-11d1874108d7,0.4907,0.32605,-0.36622,1.3084,-0.37787,1.3884,0
7d3d866f-1909-4ba2-b51d-df4b68b96599,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
75abca35-127e-41bc-ac78-2ae2cd30c634,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ac29551e-a44d-4b80-a229-384023331788,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
28170d44-5c8a-4854-89fe-0fcbb7c30573,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
7ca78087-195f-4bc4-935e-bd577d09e77c,0.44039,0.32163,0.71573,1.1907,-0.37787,1.0501,0
c3489414-7727-47fb-a8f7-bdea0095e205,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
4675ec04-398c-4780-bbfd-1af490c27b2e,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c0242879-1d19-4ccd-be29-637f06e3b176,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
319ce00d-ed09-4037-9d59-42119340a6d6,1.0697,0.98517,0.12967,1.9907,0.22733,1.1507,0
61677300-484a-42d9-89a2-165bc27b05d7,5.2112,-0.4525,-0.54655,-0.85955,-0.37787,-0.94572,0
d9e627e7-4950-4f31-8181-d791dfc2c2ae,0.36248,-0.20478,-0.36622,0.99911,1.8079,1.5041,0
0e35f0fd-1aad-4d26-8f6c-a3c7b9f3b350,0.14482,-0.38615,-0.27606,0.96198,-0.37787,1.2543,0
4d44038a-c607-49a6-99b2-00fa3f696263,0.68922,4.033,1.2567,1.0835,-0.37787,0.44985,0
906e7e0b-4d33-4388-844f-9de64e12cbf1,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
f42797e8-1abf-4fe8-b206-a475610e993a,0.042174,-0.39057,0.21984,1.2523,-0.37787,1.5499,0
a571f5c8-de5d-4714-ba3a-5610979e227e,-0.26407,-0.39499,-0.1859,0.73877,1.1275,1.3152,0
db58c5c6-fccb-4fc3-a13c-2441a1158e89,-0.24103,-0.39499,0.17476,-0.85955,-0.37787,-0.94572,0
41df0116-3216-4782-a7dd-30f9b268315b,0.96565,1.4098,0.12967,-0.85955,-0.37787,-0.94572,0
39a06c8e-73f5-4fe1-b979-37211e45d31a,-0.049123,-0.39942,1.0313,-0.85955,-0.37787,-0.94572,0
6ffcc045-b054-4c32-9429-cb1580471eee,0.69616,-0.39057,-0.32114,1.0877,1.035,1.1263,0
9b7b67d1-d963-40d5-bae1-432b98649a34,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
5633adae-47c9-4e5d-810b-ec34ca202b42,1.4857,-0.4525,-0.14082,-0.85955,-0.37787,-0.94572,0
a1c8ddb4-14b8-416c-af10-71d83848ddb2,0.9499,0.82592,-0.27606,-0.85955,-0.37787,-0.94572,0
69d77bce-c6cf-46a8-8bb0-1967c756c654,-0.2805,-0.44365,-0.14082,0.54763,2.6001,1.2421,0
fc13b102-7354-4340-80c5-4328f0ea014f,0.069953,-0.14727,-0.45639,1.1881,3.2526,1.4097,0
b1612d93-7a0f-4e16-8d91-c0caad32e96d,-0.27982,-0.41711,-0.14082,0.6181,1.632,1.3914,0
eff38620-2958-4edc-b202-0bdc0774f229,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
4212c415-37f3-497d-bf72-31d348d05ea0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
950e7890-1d36-42da-bc01-283910addac4,-0.02253,-0.35518,-0.050653,0.42316,1.4928,1.2025,0
652f6372-f231-4f93-83b6-fcc155017fc5,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
de92d431-d951-4da5-bb5b-790c9235b637,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
5c5fdd55-f04e-4b55-a934-a5fd4a531a11,1.5011,1.7549,0.17476,1.3831,-0.37787,0.55041,0
c20984f0-0f04-4ae1-84ee-a441878ef050,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
34384163-efe1-4145-97d9-5b147cb90686,4.2927,-0.4525,-0.54655,-0.85955,-0.37787,-0.94572,0
cf038895-f68a-48df-99d7-bad093491f8b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
6a3fb8e7-51bd-4fd1-a436-bb5e97ea08de,0.32132,-0.0057171,0.17476,0.52442,0.42285,1.0928,0
1fbd058a-15b0-4f66-91a9-ce6e983b6789,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
3a065e4f-7483-40b7-aa31-4a0c4e0cb86f,0.98259,-0.44365,-0.54655,-0.85955,-0.37787,-0.94572,0
2015e3aa-f639-4cd1-bb5f-2e8b5f221f9f,-0.5322,-0.43038,2.2485,1.1772,-0.37787,1.1019,0
f2e54b76-3dcf-4990-930f-26de04e4dd91,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
1d384005-e726-4bf7-a9d4-66c2cb6d0830,-0.27254,-0.42596,0.26492,0.10586,-0.37787,0.718,0
51691f77-3c20-4bd5-b7ab-356f8fb49bab,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
896144b7-9a15-4175-b4c1-39efb3152d67,-0.17074,-0.40384,0.76082,0.4029,0.32766,1.2787,0
409eb6c1-370a-4c97-9d2a-4c4c6511b78c,0.11044,0.29509,0.89606,0.63286,0.84389,0.68143,0
7ca6c52b-b14c-4dbd-8776-7c3b51e28ef5,-0.31048,-0.43481,0.62557,0.49742,0.89937,0.84598,0
9b57e4bb-8e91-4d6f-9095-c8b60138ae86,0.17141,-0.36845,-0.1859,0.73118,-0.37787,0.99224,0
3b6b723f-0a95-4122-b5e8-e565bbc7c3bf,0.56099,1.5381,0.58049,0.69447,-0.37787,0.69667,0
0bb15f4e-a75b-4f64-bfa5-d6b1e8b6c71e,-0.47817,-0.42154,0.85098,1.4071,0.64074,0.58088,0
a8650c82-1916-4a4f-87c5-257c8c79a803,0.083673,-0.37288,0.084592,1.3299,-0.37787,1.0227,0
996a41ae-0721-47cb-9856-97178f21cd11,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
0a074c97-d273-48b3-9cc2-43827dea6007,0.74189,0.75072,0.53541,0.11809,-0.37787,0.74237,0
041687ee-0a24-4517-bcb7-09a7ebc15cf4,0.22511,0.81265,-0.36622,0.59151,-0.37787,0.58088,0
f89f5f9e-5186-4b87-9c1c-0fd20c906037,0.16396,-0.3021,-0.41131,1.397,-0.37787,1.041,0
9c79b34e-fe1b-4fd2-8ee3-4623e99b4951,-0.081984,-0.31979,1.0764,-0.85955,-0.37787,-0.94572,0
304b422f-c6c0-49c5-ae92-83793c554042,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
4815254f-df9d-4e22-9355-19df1e3afc22,0.19191,0.034095,2.1583,0.13244,-0.37787,0.86121,0
8985eed4-43b2-4a63-9670-525c1041d17d,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
928e72b9-fd11-4125-bb28-53ea336b71f8,0.4265,-0.036682,-0.095734,0.47126,0.42452,0.90996,0
49b4b2ad-d638-4d25-83b7-40783a735daa,0.40889,0.34375,-0.41131,-0.85955,-0.37787,-0.94572,0
5d9811d2-6287-4fc2-abe2-c8dde9d8cc62,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
10cf55a0-598c-470c-9d45-dda654c321d8,0.31844,1.4983,0.49033,-0.85955,-0.37787,-0.94572,0
2d28e5ea-9502-4022-b5cd-0578b8156af1,0.25339,-0.25786,0.94114,-0.85955,-0.37787,-0.94572,0
295191bf-f46e-408b-89e9-e23d5ce657a9,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
9625d0d0-5af8-437d-9e3e-336482a482c6,4.7908,-0.42596,-0.54655,-0.85955,-0.37787,-0.94572,0
6ef07028-71ed-4bf5-91fa-2a00a903b7da,0.63095,-0.018988,0.44524,0.65101,-0.37787,1.1994,0
81ea36af-fc23-49c5-b815-5423b660b997,1.588,-0.4525,-0.32114,-0.85955,-0.37787,-0.94572,0
439f5fdb-47b7-44fc-b011-bbbe78b70736,0.0088055,-0.26229,-0.32114,-0.85955,-0.37787,-0.94572,0
127a6d1c-e911-461e-baf3-c61ac58ad485,0.15481,-0.23132,0.31,1.4329,0.28248,1.1903,0
df2c5515-074a-4f32-aec0-858a8e419f17,0.38365,-0.18708,-0.41131,-0.85955,-0.37787,-0.94572,0
f55cda07-3af4-497e-9203-f91d36ceefde,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c8cfa86b-a92c-4589-a130-b71b07be137f,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
95ed0a0f-053a-4a6c-92ac-f634bfbb0f50,0.51103,3.4226,0.40016,-0.85955,-0.37787,-0.94572,0
57b9771c-7c2c-414f-bc8c-ada32358f60e,-0.01152,-0.39942,-0.050653,2.1219,-0.37787,0.91301,0
c62ac68e-6ab4-4c73-9ed4-70855d7afa53,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
21bc47c1-b3c7-4d26-9485-9b6a3bf2e935,0.78729,-0.43038,-0.1859,-0.85955,-0.37787,-0.94572,0
3035106b-2e3a-4cc0-a3f7-da281730c7cf,0.049966,-0.43038,2.0682,0.76578,-0.37787,1.6687,0
6c6a5149-0589-40e8-bf60-014d73902ba3,0.15414,-0.24459,0.76082,1.8325,-0.003867,1.3,0
081a1940-8494-439e-843d-488d530663ba,-0.19107,-0.42596,-0.1859,-0.85955,-0.37787,-0.94572,0
64440b90-1fbc-4abe-aabf-0e988b5fa778,-0.23646,-0.43923,0.58049,-0.85955,-0.37787,-0.94572,0
4b08cf68-b70b-430c-b734-fe6c12b58d41,0.061484,-0.40384,-0.1859,1.1649,-0.37787,1.4005,0
e294c32c-c57b-492e-ae8d-0e46d0901559,0.62807,0.20662,0.76082,0.94763,0.21285,1.0197,0
614c9c44-9491-4d41-8429-759f8c146446,0.0093136,-0.29767,-0.0055712,1.6759,-0.37787,0.94348,0
de0cb4fc-ce13-4f81-bb03-5547b800c3e2,-0.12365,-0.43923,-0.23098,0.69405,1.5178,1.2086,0
34972510-a38b-4e7c-8603-d559b593f656,-0.17769,-0.37288,0.76082,-0.85955,-0.37787,-0.94572,0
c89cc6ce-5ee8-45ce-b790-667870f459ac,0.52813,0.37471,-0.45639,2.5417,-0.37787,0.85512,0
b98488e8-c665-419a-b01d-0964ad305eef,-0.13636,-0.36845,0.31,-0.85955,-0.37787,-0.94572,0
b6aa5540-fa17-4606-9f81-383f93df2452,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
c3bd309f-c404-4876-a44b-3506b7371b1d,0.27253,2.7281,0.49033,1.4151,-0.37787,1.4005,0
e41073e2-cf9c-4dbd-8f67-9a86eb128073,-0.16227,-0.17381,0.85098,1.1637,0.3213,1.1172,0
161e5eb8-3122-41a1-aeaa-eb32e8ff2837,1.1264,2.6794,-0.0055712,1.2202,0.001434,0.41024,0
61922e3a-5762-4fcb-aec3-3531a3a33b14,0.8796,2.383,0.17476,-0.85955,-0.37787,-0.94572,0
d314ee3e-ee0e-4344-bd36-6f3b39ca18bf,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
fd45fae9-a6c3-4234-b33e-3fa46934cbde,0.30692,0.55608,-0.27606,-0.85955,-0.37787,-0.94572,0
180ad886-0781-4af7-8e87-8fad70b90a79,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
54f8a857-d687-4cc9-9eda-28e4dd767c61,0.098409,-0.4525,-0.36622,-0.85955,-0.37787,-0.94572,0
de219050-8118-485b-9087-9c0d3a824018,0.16684,-0.04553,-0.050653,1.0827,-0.37787,1.044,0
067b567c-b070-4f45-a76b-b7f01c0335a5,-0.029475,-0.26671,2.5641,0.21092,-0.37787,0.97091,0
f6de3b15-ef32-4252-9e07-ecfb0b4228d9,0.032011,-0.24017,-0.050653,0.21809,0.58724,1.303,0
14584877-13b1-4394-89af-7dfc4f721527,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
cc0654c9-96d4-43e8-ab79-d82c2371742b,-0.027781,-0.34191,0.17476,0.71346,0.57275,1.3091,0
79eaabf2-1045-4cac-b268-69f9118d9cdf,0.10044,0.15796,1.2116,-0.21904,0.26852,0.89473,0
e3643817-9ea7-4c90-8ce3-dc8b4e54dc54,0.22579,-0.15612,0.12967,-0.089504,0.41201,0.65401,0
cd7a8b72-442f-4d0e-8dda-2308bfa75b80,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
a4036598-263e-43ff-ad74-c060a44243d0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
abefe5f8-2857-46a8-94d1-ddea282b9174,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
9f8bcc33-9e8e-4e17-b235-51bbc27e8923,0.34029,-0.23574,0.21984,-0.85955,-0.37787,-0.94572,0
75718f44-053c-4249-af7f-adc18e3f6de9,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
60f103ad-2515-4d6a-9536-7ba4ba7b1dac,0.22816,-0.4525,-0.41131,-0.85955,-0.37787,-0.94572,0
5a48c93d-da2c-465c-a32f-4c6d9e4eb11d,0.64399,-0.41711,-0.14082,-0.85955,-0.37787,-0.94572,0
ecb24968-5bc1-4846-8925-560cb789a4ef,0.0011833,-0.42154,-0.23098,1.3097,-0.37787,0.95872,0
e98f003e-4ba3-4fe2-844e-cc96317bb095,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
69a80ea7-af4b-4ad1-9057-537b586c9f6a,0.57861,0.82592,0.40016,1.4493,-0.37787,1.1172,0
47ffb2ab-b09b-49a8-a2bf-392b854a52ad,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
a4cddb6c-0c25-465b-8906-2d87731107c3,0.22663,-0.20478,0.35508,-0.85955,-0.37787,-0.94572,0
97f0e77c-076d-4c83-a066-e0b9604ef6f9,0.89485,1.7328,-0.41131,0.77633,-0.37787,0.91606,0
e445fa41-f865-4bab-98b7-5ce9a542c4e2,-0.3098,-0.41269,0.35508,0.67759,0.029783,1.2421,0
69276fc7-4304-41e9-8258-96055d6044aa,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
a661ac98-800b-4c52-9347-cf82f1a559b0,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
3836f362-9d7d-4f46-90c1-5cbb2147a62b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
5682d79a-3c7d-47f8-b89b-e5824af392d1,-0.024224,-0.16054,1.8428,-0.85955,-0.37787,-0.94572,0
45b51aab-e94b-4974-88de-7cb14101776a,5.4392,-0.4525,-0.54655,-0.85955,-0.37787,-0.94572,0
88cbbfe1-2afc-4dc0-ac6a-3e6c43e85099,-0.099938,-0.28883,0.44524,0.27801,1.1706,1.3244,0
b2d28870-0635-4527-9f32-11adce522966,-0.45818,-0.44808,0.71573,-0.15702,-0.37787,0.8216,0
ac0b4a83-7284-4e4c-9e89-5f4577374e9c,0.037262,-0.12515,1.3469,0.56409,0.080949,1.1019,0
c59eb533-8c76-4d70-8780-9fffd0dd630b,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ae7e3a98-4ab0-4921-98d3-ee510dbcc26a,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
6cae4457-2095-4aac-9ed7-8d75af41364a,-0.22393,-0.42596,0.17476,-0.85955,-0.37787,-0.94572,0
4e23340a-e5e5-4016-aa9b-735e78c8ec01,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
8f81079b-ddbf-465c-99fb-ef6fb95666e8,0.28575,-0.4525,-0.23098,0.60375,-0.37787,0.68448,0
3a7d783f-ff7d-4379-8add-341c18944973,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
ec376dd7-163c-4c42-a7e5-7ccc72455078,-0.78441,-0.4702,-0.59163,-0.85955,-0.37787,-0.94572,0
69390963-4b74-4882-8a80-98d53f5c92c2,0.03777,-0.3021,0.31,0.79152,0.40865,1.1598,0
8068cb45-97ca-4667-a494-263902d8cb3a,-0.14906,-0.27113,-0.27606,-0.85955,-0.37787,-0.94572,0
ca48a177-62b3-4717-997d-9f2a3cd5a083,0.24797,0.31721,-0.41131,-0.85955,-0.37787,-0.94572,0
8853814c-67b0-4919-b95f-0fd14be36c63,0.11958,-0.3021,-0.23098,0.25776,-0.37787,0.96177,0
